f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,5.192884e+03,-3.505943e+03,6.265596e+03,-34.0250
1.263134e-02,7.936502e-02,4.806421e+03,-3.119851e+03,5.730196e+03,-32.9876
1.595506e-02,1.002486e-01,4.462521e+03,-2.776382e+03,5.255701e+03,-31.8880
2.015338e-02,1.266274e-01,4.156489e+03,-2.470848e+03,4.835441e+03,-30.7296
2.545641e-02,1.599473e-01,3.884143e+03,-2.199079e+03,4.463465e+03,-29.5172
3.215484e-02,2.020348e-01,3.641765e+03,-1.957370e+03,4.134458e+03,-28.2571
4.061586e-02,2.551970e-01,3.426043e+03,-1.742423e+03,3.843671e+03,-26.9571
5.130326e-02,3.223479e-01,3.234030e+03,-1.551312e+03,3.586853e+03,-25.6263
6.480286e-02,4.071684e-01,3.063103e+03,-1.381436e+03,3.360203e+03,-24.2750
8.185467e-02,5.143081e-01,2.910926e+03,-1.230486e+03,3.160314e+03,-22.9144
1.033934e-01,6.496398e-01,2.775420e+03,-1.096415e+03,2.984138e+03,-21.5562
1.305997e-01,8.205818e-01,2.654732e+03,-9.774095e+02,2.828945e+03,-20.2125
1.649648e-01,1.036504e+00,2.547210e+03,-8.718681e+02,2.692292e+03,-18.8952
2.083726e-01,1.309244e+00,2.451384e+03,-7.783771e+02,2.571994e+03,-17.6160
2.632024e-01,1.653749e+00,2.365939e+03,-6.956949e+02,2.466102e+03,-16.3858
3.324598e-01,2.088906e+00,2.289701e+03,-6.227357e+02,2.372874e+03,-15.2149
4.199411e-01,2.638568e+00,2.221621e+03,-5.585571e+02,2.290761e+03,-14.1127
5.304417e-01,3.332864e+00,2.160755e+03,-5.023495e+02,2.218382e+03,-13.0881
6.700188e-01,4.209852e+00,2.106256e+03,-4.534275e+02,2.154509e+03,-12.1490
8.463232e-01,5.317605e+00,2.057354e+03,-4.112245e+02,2.098049e+03,-11.3033
1.069019e+00,6.716846e+00,2.013347e+03,-3.752885e+02,2.048026e+03,-10.5588
1.350314e+00,8.484273e+00,1.973588e+03,-3.452808e+02,2.003564e+03,-9.9235
1.705627e+00,1.071677e+01,1.937465e+03,-3.209768e+02,1.963873e+03,-9.4067
2.154435e+00,1.353671e+01,1.904389e+03,-3.022679e+02,1.928228e+03,-9.0188
2.721339e+00,1.709868e+01,1.873772e+03,-2.891660e+02,1.895953e+03,-8.7728
3.437414e+00,2.159791e+01,1.845000e+03,-2.818081e+02,1.866398e+03,-8.6843
4.341913e+00,2.728105e+01,1.817400e+03,-2.804587e+02,1.838912e+03,-8.7726
5.484417e+00,3.445961e+01,1.790193e+03,-2.855092e+02,1.812817e+03,-9.0615
6.927551e+00,4.352708e+01,1.762437e+03,-2.974646e+02,1.787364e+03,-9.5801
8.750422e+00,5.498052e+01,1.732943e+03,-3.169106e+02,1.761682e+03,-10.3634
1.105295e+01,6.944774e+01,1.700183e+03,-3.444423e+02,1.734723e+03,-11.4526
1.396135e+01,8.772177e+01,1.662176e+03,-3.805295e+02,1.705178e+03,-12.8948
1.763505e+01,1.108043e+02,1.616396e+03,-4.252881e+02,1.671409e+03,-14.7409
2.227543e+01,1.399607e+02,1.559751e+03,-4.781227e+02,1.631387e+03,-17.0423
2.813684e+01,1.767890e+02,1.488732e+03,-5.372384e+02,1.582703e+03,-19.8430
3.554059e+01,2.233081e+02,1.399908e+03,-5.991003e+02,1.522715e+03,-23.1688
4.489251e+01,2.820680e+02,1.290871e+03,-6.580789e+02,1.448936e+03,-27.0122
5.670524e+01,3.562895e+02,1.161609e+03,-7.067057e+02,1.359694e+03,-31.3157
7.162629e+01,4.500413e+02,1.015796e+03,-7.369578e+02,1.254969e+03,-35.9608
9.047357e+01,5.684622e+02,8.611308e+02,-7.425235e+02,1.137052e+03,-40.7701
1.142802e+02,7.180437e+02,7.079748e+02,-7.211243e+02,1.010568e+03,-45.5272
1.443512e+02,9.069851e+02,5.665739e+02,-6.754837e+02,8.816372e+02,-50.0112
1.823348e+02,1.145643e+03,4.443182e+02,-6.122488e+02,7.564835e+02,-54.0310
2.303132e+02,1.447101e+03,3.444571e+02,-5.395917e+02,6.401640e+02,-57.4472
2.909163e+02,1.827881e+03,2.665394e+02,-4.649240e+02,5.359082e+02,-60.1745
3.674662e+02,2.308858e+03,2.077991e+02,-3.936467e+02,4.451272e+02,-62.1712
4.641589e+02,2.916396e+03,1.645663e+02,-3.289579e+02,3.678252e+02,-63.4228
5.862947e+02,3.683798e+03,1.332272e+02,-2.722676e+02,3.031157e+02,-63.9264
7.405685e+02,4.653129e+03,1.106939e+02,-2.237808e+02,2.496618e+02,-63.6805
9.354369e+02,5.877523e+03,9.453514e+01,-1.830069e+02,2.059816e+02,-62.6807
1.181582e+03,7.424097e+03,8.292994e+01,-1.491220e+02,1.706304e+02,-60.9206
1.492496e+03,9.377626e+03,7.455680e+01,-1.211946e+02,1.422914e+02,-58.4009
1.885221e+03,1.184519e+04,6.847451e+01,-9.831129e+01,1.198076e+02,-55.1425
2.381286e+03,1.496206e+04,6.401981e+01,-7.963863e+01,1.021805e+02,-51.2049
3.007883e+03,1.889908e+04,6.072741e+01,-6.444699e+01,8.855074e+01,-46.7021
3.799357e+03,2.387207e+04,5.827105e+01,-5.211389e+01,7.817527e+01,-41.8074
4.799096e+03,3.015361e+04,5.642122e+01,-4.211710e+01,7.040741e+01,-36.7405
6.061899e+03,3.808803e+04,5.501559e+01,-3.402339e+01,6.468622e+01,-31.7340
7.656988e+03,4.811028e+04,5.393854e+01,-2.747608e+01,6.053347e+01,-26.9941
9.671799e+03,6.076970e+04,5.310693e+01,-2.218314e+01,5.755378e+01,-22.6706
1.221677e+04,7.676025e+04,5.246045e+01,-1.790634e+01,5.543226e+01,-18.8463
1.543142e+04,9.695845e+04,5.195486e+01,-1.445190e+01,5.392740e+01,-15.5446
1.949194e+04,1.224715e+05,5.155741e+01,-1.166249e+01,5.286000e+01,-12.7460
2.462092e+04,1.546978e+05,5.124358e+01,-9.410603e+00,5.210052e+01,-10.4061
3.109952e+04,1.954040e+05,5.099485e+01,-7.592965e+00,5.155703e+01,-8.4689
3.928284e+04,2.468214e+05,5.079709e+01,-6.126041e+00,5.116515e+01,-6.8766
4.961948e+04,3.117684e+05,5.063945e+01,-4.942289e+00,5.088006e+01,-5.5743
6.267603e+04,3.938051e+05,5.051352e+01,-3.987129e+00,5.067063e+01,-4.5131
7.916819e+04,4.974284e+05,5.041273e+01,-3.216470e+00,5.051523e+01,-3.6507
1.000000e+05,6.283185e+05,5.033195e+01,-2.594708e+00,5.039878e+01,-2.9511
